Community,Randomization,Motif,CountMotif
C7R1,833,Motif6,0
C7R1,833,Motif7,0
C7R1,834,Motif1,0
C7R1,834,Motif2,2
C7R1,834,Motif3,2
C7R1,834,Motif4,0
C7R1,834,Motif5,0
C7R1,834,Motif6,0
C7R1,834,Motif7,0
C7R1,835,Motif1,1
C7R1,835,Motif2,1
C7R1,835,Motif3,1
C7R1,835,Motif4,1
C7R1,835,Motif5,0
C7R1,835,Motif6,0
C7R1,835,Motif7,0
C7R1,836,Motif1,2
C7R1,836,Motif2,0
C7R1,836,Motif3,1
C7R1,836,Motif4,0
C7R1,836,Motif5,1
C7R1,836,Motif6,0
C7R1,836,Motif7,0
C7R1,837,Motif1,0
C7R1,837,Motif2,2
C7R1,837,Motif3,1
C7R1,837,Motif4,1
C7R1,837,Motif5,0
C7R1,837,Motif6,0
C7R1,837,Motif7,0
C7R1,838,Motif1,1
C7R1,838,Motif2,1
C7R1,838,Motif3,0
C7R1,838,Motif4,1
C7R1,838,Motif5,1
C7R1,838,Motif6,0
C7R1,838,Motif7,0
C7R1,839,Motif1,0
C7R1,839,Motif2,2
C7R1,839,Motif3,1
C7R1,839,Motif4,0
C7R1,839,Motif5,1
C7R1,839,Motif6,0
C7R1,839,Motif7,0
C7R1,840,Motif1,1
C7R1,840,Motif2,1
C7R1,840,Motif3,0
C7R1,840,Motif4,2
C7R1,840,Motif5,0
C7R1,840,Motif6,0
C7R1,840,Motif7,0
C7R1,841,Motif1,1
C7R1,841,Motif2,1
C7R1,841,Motif3,0
C7R1,841,Motif4,2
C7R1,841,Motif5,0
C7R1,841,Motif6,0
C7R1,841,Motif7,0
C7R1,842,Motif1,0
C7R1,842,Motif2,2
C7R1,842,Motif3,1
C7R1,842,Motif4,1
C7R1,842,Motif5,0
C7R1,842,Motif6,0
C7R1,842,Motif7,0
C7R1,843,Motif1,1
C7R1,843,Motif2,1
C7R1,843,Motif3,0
C7R1,843,Motif4,2
C7R1,843,Motif5,0
C7R1,843,Motif6,0
C7R1,843,Motif7,0
C7R1,844,Motif1,0
C7R1,844,Motif2,2
C7R1,844,Motif3,2
C7R1,844,Motif4,0
C7R1,844,Motif5,0
C7R1,844,Motif6,0
C7R1,844,Motif7,0
C7R1,845,Motif1,0
C7R1,845,Motif2,2
C7R1,845,Motif3,1
C7R1,845,Motif4,1
C7R1,845,Motif5,0
C7R1,845,Motif6,0
C7R1,845,Motif7,0
C7R1,846,Motif1,1
C7R1,846,Motif2,1
C7R1,846,Motif3,0
C7R1,846,Motif4,2
C7R1,846,Motif5,0
C7R1,846,Motif6,0
C7R1,846,Motif7,0
C7R1,847,Motif1,1
C7R1,847,Motif2,1
C7R1,847,Motif3,0
C7R1,847,Motif4,2
C7R1,847,Motif5,0
C7R1,847,Motif6,0
C7R1,847,Motif7,0
C7R1,848,Motif1,0
C7R1,848,Motif2,2
C7R1,848,Motif3,1
C7R1,848,Motif4,1
C7R1,848,Motif5,0
C7R1,848,Motif6,0
C7R1,848,Motif7,0
C7R1,849,Motif1,0
C7R1,849,Motif2,2
C7R1,849,Motif3,0
C7R1,849,Motif4,1
C7R1,849,Motif5,1
C7R1,849,Motif6,0
C7R1,849,Motif7,0
C7R1,850,Motif1,0
C7R1,850,Motif2,2
C7R1,850,Motif3,0
C7R1,850,Motif4,0
C7R1,850,Motif5,2
C7R1,850,Motif6,0
C7R1,850,Motif7,0
C7R1,851,Motif1,1
C7R1,851,Motif2,1
C7R1,851,Motif3,0
C7R1,851,Motif4,1
C7R1,851,Motif5,1
C7R1,851,Motif6,0
C7R1,851,Motif7,0
C7R1,852,Motif1,1
C7R1,852,Motif2,1
C7R1,852,Motif3,0
C7R1,852,Motif4,1
C7R1,852,Motif5,1
C7R1,852,Motif6,0
C7R1,852,Motif7,0
C7R1,853,Motif1,0
C7R1,853,Motif2,2
C7R1,853,Motif3,1
C7R1,853,Motif4,0
C7R1,853,Motif5,1
C7R1,853,Motif6,0
C7R1,853,Motif7,0
C7R1,854,Motif1,1
C7R1,854,Motif2,1
C7R1,854,Motif3,1
C7R1,854,Motif4,1
C7R1,854,Motif5,0
C7R1,854,Motif6,0
C7R1,854,Motif7,0
C7R1,855,Motif1,1
C7R1,855,Motif2,1
C7R1,855,Motif3,1
C7R1,855,Motif4,1
C7R1,855,Motif5,0
C7R1,855,Motif6,0
C7R1,855,Motif7,0
C7R1,856,Motif1,0
C7R1,856,Motif2,2
C7R1,856,Motif3,0
C7R1,856,Motif4,2
C7R1,856,Motif5,0
C7R1,856,Motif6,0
C7R1,856,Motif7,0
C7R1,857,Motif1,1
C7R1,857,Motif2,1
C7R1,857,Motif3,1
C7R1,857,Motif4,1
C7R1,857,Motif5,0
C7R1,857,Motif6,0
C7R1,857,Motif7,0
C7R1,858,Motif1,0
C7R1,858,Motif2,2
C7R1,858,Motif3,2
C7R1,858,Motif4,0
C7R1,858,Motif5,0
C7R1,858,Motif6,0
C7R1,858,Motif7,0
C7R1,859,Motif1,0
C7R1,859,Motif2,2
C7R1,859,Motif3,0
C7R1,859,Motif4,1
C7R1,859,Motif5,1
C7R1,859,Motif6,0
C7R1,859,Motif7,0
C7R1,860,Motif1,0
C7R1,860,Motif2,2
C7R1,860,Motif3,0
C7R1,860,Motif4,1
C7R1,860,Motif5,1
C7R1,860,Motif6,0
C7R1,860,Motif7,0
C7R1,861,Motif1,1
C7R1,861,Motif2,1
C7R1,861,Motif3,1
C7R1,861,Motif4,1
C7R1,861,Motif5,0
C7R1,861,Motif6,0
C7R1,861,Motif7,0
C7R1,862,Motif1,1
C7R1,862,Motif2,1
C7R1,862,Motif3,0
C7R1,862,Motif4,2
C7R1,862,Motif5,0
C7R1,862,Motif6,0
C7R1,862,Motif7,0
C7R1,863,Motif1,1
C7R1,863,Motif2,1
C7R1,863,Motif3,1
C7R1,863,Motif4,1
C7R1,863,Motif5,0
C7R1,863,Motif6,0
C7R1,863,Motif7,0
C7R1,864,Motif1,0
C7R1,864,Motif2,2
C7R1,864,Motif3,2
C7R1,864,Motif4,0
C7R1,864,Motif5,0
C7R1,864,Motif6,0
C7R1,864,Motif7,0
C7R1,865,Motif1,1
C7R1,865,Motif2,1
C7R1,865,Motif3,0
C7R1,865,Motif4,1
C7R1,865,Motif5,1
C7R1,865,Motif6,0
C7R1,865,Motif7,0
C7R1,866,Motif1,1
C7R1,866,Motif2,1
C7R1,866,Motif3,0
C7R1,866,Motif4,1
C7R1,866,Motif5,1
C7R1,866,Motif6,0
C7R1,866,Motif7,0
C7R1,867,Motif1,1
C7R1,867,Motif2,1
C7R1,867,Motif3,0
C7R1,867,Motif4,1
C7R1,867,Motif5,1
C7R1,867,Motif6,0
C7R1,867,Motif7,0
C7R1,868,Motif1,1
C7R1,868,Motif2,1
C7R1,868,Motif3,1
C7R1,868,Motif4,1
C7R1,868,Motif5,0
C7R1,868,Motif6,0
C7R1,868,Motif7,0
C7R1,869,Motif1,2
C7R1,869,Motif2,0
C7R1,869,Motif3,1
C7R1,869,Motif4,0
C7R1,869,Motif5,1
C7R1,869,Motif6,0
C7R1,869,Motif7,0
C7R1,870,Motif1,0
C7R1,870,Motif2,2
C7R1,870,Motif3,1
C7R1,870,Motif4,0
C7R1,870,Motif5,1
C7R1,870,Motif6,0
C7R1,870,Motif7,0
C7R1,871,Motif1,1
C7R1,871,Motif2,1
C7R1,871,Motif3,0
C7R1,871,Motif4,1
C7R1,871,Motif5,1
C7R1,871,Motif6,0
C7R1,871,Motif7,0
C7R1,872,Motif1,0
C7R1,872,Motif2,2
C7R1,872,Motif3,2
C7R1,872,Motif4,0
C7R1,872,Motif5,0
C7R1,872,Motif6,0
C7R1,872,Motif7,0
C7R1,873,Motif1,1
C7R1,873,Motif2,1
C7R1,873,Motif3,0
C7R1,873,Motif4,1
C7R1,873,Motif5,1
C7R1,873,Motif6,0
C7R1,873,Motif7,0
C7R1,874,Motif1,1
C7R1,874,Motif2,1
C7R1,874,Motif3,1
C7R1,874,Motif4,1
C7R1,874,Motif5,0
C7R1,874,Motif6,0
C7R1,874,Motif7,0
C7R1,875,Motif1,0
C7R1,875,Motif2,2
C7R1,875,Motif3,1
C7R1,875,Motif4,0
C7R1,875,Motif5,1
C7R1,875,Motif6,0
C7R1,875,Motif7,0
C7R1,876,Motif1,0
C7R1,876,Motif2,2
C7R1,876,Motif3,0
C7R1,876,Motif4,2
C7R1,876,Motif5,0
C7R1,876,Motif6,0
C7R1,876,Motif7,0
C7R1,877,Motif1,0
C7R1,877,Motif2,2
C7R1,877,Motif3,0
C7R1,877,Motif4,0
C7R1,877,Motif5,2
C7R1,877,Motif6,0
C7R1,877,Motif7,0
C7R1,878,Motif1,0
C7R1,878,Motif2,2
C7R1,878,Motif3,0
C7R1,878,Motif4,1
C7R1,878,Motif5,1
C7R1,878,Motif6,0
C7R1,878,Motif7,0
C7R1,879,Motif1,0
C7R1,879,Motif2,2
C7R1,879,Motif3,0
C7R1,879,Motif4,2
C7R1,879,Motif5,0
C7R1,879,Motif6,0
C7R1,879,Motif7,0
C7R1,880,Motif1,0
C7R1,880,Motif2,2
C7R1,880,Motif3,0
C7R1,880,Motif4,0
C7R1,880,Motif5,2
C7R1,880,Motif6,0
C7R1,880,Motif7,0
C7R1,881,Motif1,0
C7R1,881,Motif2,2
C7R1,881,Motif3,0
C7R1,881,Motif4,1
C7R1,881,Motif5,1
C7R1,881,Motif6,0
C7R1,881,Motif7,0
C7R1,882,Motif1,0
C7R1,882,Motif2,2
C7R1,882,Motif3,0
C7R1,882,Motif4,1
C7R1,882,Motif5,1
C7R1,882,Motif6,0
C7R1,882,Motif7,0
C7R1,883,Motif1,0
C7R1,883,Motif2,2
C7R1,883,Motif3,1
C7R1,883,Motif4,0
C7R1,883,Motif5,1
C7R1,883,Motif6,0
C7R1,883,Motif7,0
C7R1,884,Motif1,1
C7R1,884,Motif2,1
C7R1,884,Motif3,0
C7R1,884,Motif4,1
C7R1,884,Motif5,1
C7R1,884,Motif6,0
C7R1,884,Motif7,0
C7R1,885,Motif1,1
C7R1,885,Motif2,1
C7R1,885,Motif3,1
C7R1,885,Motif4,1
C7R1,885,Motif5,0
C7R1,885,Motif6,0
C7R1,885,Motif7,0
C7R1,886,Motif1,1
C7R1,886,Motif2,1
C7R1,886,Motif3,1
C7R1,886,Motif4,1
C7R1,886,Motif5,0
C7R1,886,Motif6,0
C7R1,886,Motif7,0
C7R1,887,Motif1,0
C7R1,887,Motif2,2
C7R1,887,Motif3,2
C7R1,887,Motif4,0
C7R1,887,Motif5,0
C7R1,887,Motif6,0
C7R1,887,Motif7,0
C7R1,888,Motif1,1
C7R1,888,Motif2,1
C7R1,888,Motif3,0
C7R1,888,Motif4,1
C7R1,888,Motif5,1
C7R1,888,Motif6,0
C7R1,888,Motif7,0
C7R1,889,Motif1,1
C7R1,889,Motif2,1
C7R1,889,Motif3,0
C7R1,889,Motif4,2
C7R1,889,Motif5,0
C7R1,889,Motif6,0
C7R1,889,Motif7,0
C7R1,890,Motif1,0
C7R1,890,Motif2,2
C7R1,890,Motif3,0
C7R1,890,Motif4,2
C7R1,890,Motif5,0
C7R1,890,Motif6,0
C7R1,890,Motif7,0
C7R1,891,Motif1,1
C7R1,891,Motif2,1
C7R1,891,Motif3,0
C7R1,891,Motif4,2
C7R1,891,Motif5,0
C7R1,891,Motif6,0
C7R1,891,Motif7,0
C7R1,892,Motif1,0
C7R1,892,Motif2,2
C7R1,892,Motif3,0
C7R1,892,Motif4,1
C7R1,892,Motif5,1
C7R1,892,Motif6,0
C7R1,892,Motif7,0
C7R1,893,Motif1,0
C7R1,893,Motif2,2
C7R1,893,Motif3,1
C7R1,893,Motif4,0
C7R1,893,Motif5,1
C7R1,893,Motif6,0
C7R1,893,Motif7,0
C7R1,894,Motif1,0
C7R1,894,Motif2,2
C7R1,894,Motif3,0
C7R1,894,Motif4,2
C7R1,894,Motif5,0
C7R1,894,Motif6,0
C7R1,894,Motif7,0
C7R1,895,Motif1,1
C7R1,895,Motif2,1
C7R1,895,Motif3,0
C7R1,895,Motif4,2
C7R1,895,Motif5,0
C7R1,895,Motif6,0
C7R1,895,Motif7,0
C7R1,896,Motif1,0
C7R1,896,Motif2,2
C7R1,896,Motif3,1
C7R1,896,Motif4,1
C7R1,896,Motif5,0
C7R1,896,Motif6,0
C7R1,896,Motif7,0
C7R1,897,Motif1,0
C7R1,897,Motif2,2
C7R1,897,Motif3,2
C7R1,897,Motif4,0
C7R1,897,Motif5,0
C7R1,897,Motif6,0
C7R1,897,Motif7,0
C7R1,898,Motif1,0
C7R1,898,Motif2,2
C7R1,898,Motif3,0
C7R1,898,Motif4,2
C7R1,898,Motif5,0
C7R1,898,Motif6,0
C7R1,898,Motif7,0
C7R1,899,Motif1,0
C7R1,899,Motif2,2
C7R1,899,Motif3,0
C7R1,899,Motif4,0
C7R1,899,Motif5,2
C7R1,899,Motif6,0
C7R1,899,Motif7,0
C7R1,900,Motif1,1
C7R1,900,Motif2,1
C7R1,900,Motif3,1
C7R1,900,Motif4,1
C7R1,900,Motif5,0
C7R1,900,Motif6,0
C7R1,900,Motif7,0
C7R1,901,Motif1,0
C7R1,901,Motif2,2
C7R1,901,Motif3,0
C7R1,901,Motif4,0
C7R1,901,Motif5,2
C7R1,901,Motif6,0
C7R1,901,Motif7,0
C7R1,902,Motif1,1
C7R1,902,Motif2,1
C7R1,902,Motif3,0
C7R1,902,Motif4,1
C7R1,902,Motif5,1
C7R1,902,Motif6,0
C7R1,902,Motif7,0
C7R1,903,Motif1,0
C7R1,903,Motif2,2
C7R1,903,Motif3,0
C7R1,903,Motif4,2
C7R1,903,Motif5,0
C7R1,903,Motif6,0
C7R1,903,Motif7,0
C7R1,904,Motif1,2
C7R1,904,Motif2,0
C7R1,904,Motif3,1
C7R1,904,Motif4,0
C7R1,904,Motif5,1
C7R1,904,Motif6,0
C7R1,904,Motif7,0
C7R1,905,Motif1,0
C7R1,905,Motif2,2
C7R1,905,Motif3,0
C7R1,905,Motif4,2
C7R1,905,Motif5,0
C7R1,905,Motif6,0
C7R1,905,Motif7,0
C7R1,906,Motif1,1
C7R1,906,Motif2,1
C7R1,906,Motif3,1
C7R1,906,Motif4,1
C7R1,906,Motif5,0
C7R1,906,Motif6,0
C7R1,906,Motif7,0
C7R1,907,Motif1,1
C7R1,907,Motif2,1
C7R1,907,Motif3,0
C7R1,907,Motif4,2
C7R1,907,Motif5,0
C7R1,907,Motif6,0
C7R1,907,Motif7,0
C7R1,908,Motif1,1
C7R1,908,Motif2,1
C7R1,908,Motif3,0
C7R1,908,Motif4,1
C7R1,908,Motif5,1
C7R1,908,Motif6,0
C7R1,908,Motif7,0
C7R1,909,Motif1,1
C7R1,909,Motif2,1
C7R1,909,Motif3,0
C7R1,909,Motif4,1
C7R1,909,Motif5,1
C7R1,909,Motif6,0
C7R1,909,Motif7,0
C7R1,910,Motif1,1
C7R1,910,Motif2,1
C7R1,910,Motif3,0
C7R1,910,Motif4,2
C7R1,910,Motif5,0
C7R1,910,Motif6,0
C7R1,910,Motif7,0
C7R1,911,Motif1,0
C7R1,911,Motif2,2
C7R1,911,Motif3,0
C7R1,911,Motif4,1
C7R1,911,Motif5,1
C7R1,911,Motif6,0
C7R1,911,Motif7,0
C7R1,912,Motif1,1
C7R1,912,Motif2,1
C7R1,912,Motif3,0
C7R1,912,Motif4,1
C7R1,912,Motif5,1
C7R1,912,Motif6,0
C7R1,912,Motif7,0
C7R1,913,Motif1,1
C7R1,913,Motif2,1
C7R1,913,Motif3,0
C7R1,913,Motif4,2
C7R1,913,Motif5,0
C7R1,913,Motif6,0
C7R1,913,Motif7,0
C7R1,914,Motif1,1
C7R1,914,Motif2,1
C7R1,914,Motif3,1
C7R1,914,Motif4,1
C7R1,914,Motif5,0
C7R1,914,Motif6,0
C7R1,914,Motif7,0
C7R1,915,Motif1,0
C7R1,915,Motif2,2
C7R1,915,Motif3,0
C7R1,915,Motif4,0
C7R1,915,Motif5,2
C7R1,915,Motif6,0
C7R1,915,Motif7,0
C7R1,916,Motif1,0
C7R1,916,Motif2,2
C7R1,916,Motif3,2
C7R1,916,Motif4,0
C7R1,916,Motif5,0
C7R1,916,Motif6,0
C7R1,916,Motif7,0
C7R1,917,Motif1,1
C7R1,917,Motif2,1
C7R1,917,Motif3,0
C7R1,917,Motif4,2
C7R1,917,Motif5,0
C7R1,917,Motif6,0
C7R1,917,Motif7,0
C7R1,918,Motif1,0
C7R1,918,Motif2,2
C7R1,918,Motif3,1
C7R1,918,Motif4,1
C7R1,918,Motif5,0
C7R1,918,Motif6,0
C7R1,918,Motif7,0
C7R1,919,Motif1,1
C7R1,919,Motif2,1
C7R1,919,Motif3,0
C7R1,919,Motif4,2
C7R1,919,Motif5,0
C7R1,919,Motif6,0
C7R1,919,Motif7,0
C7R1,920,Motif1,1
C7R1,920,Motif2,1
C7R1,920,Motif3,1
C7R1,920,Motif4,1
C7R1,920,Motif5,0
C7R1,920,Motif6,0
C7R1,920,Motif7,0
C7R1,921,Motif1,1
C7R1,921,Motif2,1
C7R1,921,Motif3,0
C7R1,921,Motif4,2
C7R1,921,Motif5,0
C7R1,921,Motif6,0
C7R1,921,Motif7,0
C7R1,922,Motif1,1
C7R1,922,Motif2,1
C7R1,922,Motif3,0
C7R1,922,Motif4,2
C7R1,922,Motif5,0
C7R1,922,Motif6,0
C7R1,922,Motif7,0
C7R1,923,Motif1,0
C7R1,923,Motif2,2
C7R1,923,Motif3,2
C7R1,923,Motif4,0
C7R1,923,Motif5,0
C7R1,923,Motif6,0
C7R1,923,Motif7,0
C7R1,924,Motif1,1
C7R1,924,Motif2,1
C7R1,924,Motif3,0
C7R1,924,Motif4,2
C7R1,924,Motif5,0
C7R1,924,Motif6,0
C7R1,924,Motif7,0
C7R1,925,Motif1,1
C7R1,925,Motif2,1
C7R1,925,Motif3,1
C7R1,925,Motif4,1
C7R1,925,Motif5,0
C7R1,925,Motif6,0
C7R1,925,Motif7,0
C7R1,926,Motif1,0
C7R1,926,Motif2,2
C7R1,926,Motif3,0
C7R1,926,Motif4,2
C7R1,926,Motif5,0
C7R1,926,Motif6,0
C7R1,926,Motif7,0
C7R1,927,Motif1,0
C7R1,927,Motif2,2
C7R1,927,Motif3,0
C7R1,927,Motif4,2
C7R1,927,Motif5,0
C7R1,927,Motif6,0
C7R1,927,Motif7,0
C7R1,928,Motif1,1
C7R1,928,Motif2,1
C7R1,928,Motif3,0
C7R1,928,Motif4,1
C7R1,928,Motif5,1
C7R1,928,Motif6,0
C7R1,928,Motif7,0
C7R1,929,Motif1,0
C7R1,929,Motif2,2
C7R1,929,Motif3,1
C7R1,929,Motif4,1
C7R1,929,Motif5,0
C7R1,929,Motif6,0
C7R1,929,Motif7,0
C7R1,930,Motif1,0
C7R1,930,Motif2,2
C7R1,930,Motif3,0
C7R1,930,Motif4,2
C7R1,930,Motif5,0
C7R1,930,Motif6,0
C7R1,930,Motif7,0
C7R1,931,Motif1,0
C7R1,931,Motif2,2
C7R1,931,Motif3,0
C7R1,931,Motif4,0
C7R1,931,Motif5,2
C7R1,931,Motif6,0
C7R1,931,Motif7,0
C7R1,932,Motif1,0
C7R1,932,Motif2,2
C7R1,932,Motif3,2
C7R1,932,Motif4,0
C7R1,932,Motif5,0
C7R1,932,Motif6,0
C7R1,932,Motif7,0
C7R1,933,Motif1,1
C7R1,933,Motif2,1
C7R1,933,Motif3,1
C7R1,933,Motif4,1
C7R1,933,Motif5,0
C7R1,933,Motif6,0
C7R1,933,Motif7,0
C7R1,934,Motif1,0
C7R1,934,Motif2,2
C7R1,934,Motif3,0
C7R1,934,Motif4,1
C7R1,934,Motif5,1
C7R1,934,Motif6,0
C7R1,934,Motif7,0
C7R1,935,Motif1,2
C7R1,935,Motif2,0
C7R1,935,Motif3,1
C7R1,935,Motif4,0
C7R1,935,Motif5,1
C7R1,935,Motif6,0
C7R1,935,Motif7,0
C7R1,936,Motif1,0
C7R1,936,Motif2,2
C7R1,936,Motif3,0
C7R1,936,Motif4,2
C7R1,936,Motif5,0
C7R1,936,Motif6,0
C7R1,936,Motif7,0
C7R1,937,Motif1,0
C7R1,937,Motif2,2
C7R1,937,Motif3,1
C7R1,937,Motif4,1
C7R1,937,Motif5,0
C7R1,937,Motif6,0
C7R1,937,Motif7,0
C7R1,938,Motif1,0
C7R1,938,Motif2,2
C7R1,938,Motif3,1
C7R1,938,Motif4,1
C7R1,938,Motif5,0
C7R1,938,Motif6,0
C7R1,938,Motif7,0
C7R1,939,Motif1,0
C7R1,939,Motif2,2
C7R1,939,Motif3,0
C7R1,939,Motif4,0
C7R1,939,Motif5,2
C7R1,939,Motif6,0
C7R1,939,Motif7,0
C7R1,940,Motif1,0
C7R1,940,Motif2,2
C7R1,940,Motif3,1
C7R1,940,Motif4,1
C7R1,940,Motif5,0
C7R1,940,Motif6,0
C7R1,940,Motif7,0
C7R1,941,Motif1,0
C7R1,941,Motif2,2
C7R1,941,Motif3,1
C7R1,941,Motif4,0
C7R1,941,Motif5,1
C7R1,941,Motif6,0
C7R1,941,Motif7,0
C7R1,942,Motif1,0
C7R1,942,Motif2,2
C7R1,942,Motif3,2
C7R1,942,Motif4,0
C7R1,942,Motif5,0
C7R1,942,Motif6,0
C7R1,942,Motif7,0
C7R1,943,Motif1,0
C7R1,943,Motif2,2
C7R1,943,Motif3,0
C7R1,943,Motif4,1
C7R1,943,Motif5,1
C7R1,943,Motif6,0
C7R1,943,Motif7,0
C7R1,944,Motif1,1
C7R1,944,Motif2,1
C7R1,944,Motif3,1
C7R1,944,Motif4,1
C7R1,944,Motif5,0
C7R1,944,Motif6,0
C7R1,944,Motif7,0
C7R1,945,Motif1,0
C7R1,945,Motif2,2
C7R1,945,Motif3,0
C7R1,945,Motif4,0
C7R1,945,Motif5,2
C7R1,945,Motif6,0
C7R1,945,Motif7,0
C7R1,946,Motif1,2
C7R1,946,Motif2,0
C7R1,946,Motif3,1
C7R1,946,Motif4,0
C7R1,946,Motif5,1
C7R1,946,Motif6,0
C7R1,946,Motif7,0
C7R1,947,Motif1,2
C7R1,947,Motif2,0
C7R1,947,Motif3,1
C7R1,947,Motif4,0
C7R1,947,Motif5,1
C7R1,947,Motif6,0
C7R1,947,Motif7,0
C7R1,948,Motif1,1
C7R1,948,Motif2,1
C7R1,948,Motif3,0
C7R1,948,Motif4,2
C7R1,948,Motif5,0
C7R1,948,Motif6,0
C7R1,948,Motif7,0
C7R1,949,Motif1,0
C7R1,949,Motif2,2
C7R1,949,Motif3,0
C7R1,949,Motif4,1
C7R1,949,Motif5,1
C7R1,949,Motif6,0
C7R1,949,Motif7,0
C7R1,950,Motif1,0
C7R1,950,Motif2,2
C7R1,950,Motif3,0
C7R1,950,Motif4,1
C7R1,950,Motif5,1
C7R1,950,Motif6,0
C7R1,950,Motif7,0
C7R1,951,Motif1,0
C7R1,951,Motif2,2
C7R1,951,Motif3,0
C7R1,951,Motif4,2
C7R1,951,Motif5,0
C7R1,951,Motif6,0
C7R1,951,Motif7,0
C7R1,952,Motif1,1
C7R1,952,Motif2,1
C7R1,952,Motif3,1
C7R1,952,Motif4,1
C7R1,952,Motif5,0
C7R1,952,Motif6,0
C7R1,952,Motif7,0
C7R1,953,Motif1,1
C7R1,953,Motif2,1
C7R1,953,Motif3,0
C7R1,953,Motif4,2
C7R1,953,Motif5,0
C7R1,953,Motif6,0
C7R1,953,Motif7,0
C7R1,954,Motif1,1
C7R1,954,Motif2,1
C7R1,954,Motif3,1
C7R1,954,Motif4,1
C7R1,954,Motif5,0
C7R1,954,Motif6,0
C7R1,954,Motif7,0
C7R1,955,Motif1,0
C7R1,955,Motif2,2
C7R1,955,Motif3,0
C7R1,955,Motif4,1
C7R1,955,Motif5,1
C7R1,955,Motif6,0
C7R1,955,Motif7,0
C7R1,956,Motif1,0
C7R1,956,Motif2,2
C7R1,956,Motif3,0
C7R1,956,Motif4,1
C7R1,956,Motif5,1
C7R1,956,Motif6,0
C7R1,956,Motif7,0
C7R1,957,Motif1,0
C7R1,957,Motif2,2
C7R1,957,Motif3,0
C7R1,957,Motif4,2
C7R1,957,Motif5,0
C7R1,957,Motif6,0
C7R1,957,Motif7,0
C7R1,958,Motif1,0
C7R1,958,Motif2,2
C7R1,958,Motif3,0
C7R1,958,Motif4,2
C7R1,958,Motif5,0
C7R1,958,Motif6,0
C7R1,958,Motif7,0
C7R1,959,Motif1,1
C7R1,959,Motif2,1
C7R1,959,Motif3,0
C7R1,959,Motif4,1
C7R1,959,Motif5,1
C7R1,959,Motif6,0
C7R1,959,Motif7,0
C7R1,960,Motif1,1
C7R1,960,Motif2,1
C7R1,960,Motif3,0
C7R1,960,Motif4,2
C7R1,960,Motif5,0
C7R1,960,Motif6,0
C7R1,960,Motif7,0
C7R1,961,Motif1,1
C7R1,961,Motif2,1
C7R1,961,Motif3,0
C7R1,961,Motif4,1
C7R1,961,Motif5,1
C7R1,961,Motif6,0
C7R1,961,Motif7,0
C7R1,962,Motif1,0
C7R1,962,Motif2,2
C7R1,962,Motif3,0
C7R1,962,Motif4,2
C7R1,962,Motif5,0
C7R1,962,Motif6,0
C7R1,962,Motif7,0
C7R1,963,Motif1,0
C7R1,963,Motif2,2
C7R1,963,Motif3,0
C7R1,963,Motif4,0
C7R1,963,Motif5,2
C7R1,963,Motif6,0
C7R1,963,Motif7,0
C7R1,964,Motif1,1
C7R1,964,Motif2,1
C7R1,964,Motif3,0
C7R1,964,Motif4,2
C7R1,964,Motif5,0
C7R1,964,Motif6,0
C7R1,964,Motif7,0
C7R1,965,Motif1,0
C7R1,965,Motif2,2
C7R1,965,Motif3,1
C7R1,965,Motif4,1
C7R1,965,Motif5,0
C7R1,965,Motif6,0
C7R1,965,Motif7,0
C7R1,966,Motif1,0
C7R1,966,Motif2,2
C7R1,966,Motif3,0
C7R1,966,Motif4,0
C7R1,966,Motif5,2
C7R1,966,Motif6,0
C7R1,966,Motif7,0
C7R1,967,Motif1,1
C7R1,967,Motif2,1
C7R1,967,Motif3,1
C7R1,967,Motif4,1
C7R1,967,Motif5,0
C7R1,967,Motif6,0
C7R1,967,Motif7,0
C7R1,968,Motif1,0
C7R1,968,Motif2,2
C7R1,968,Motif3,0
C7R1,968,Motif4,0
C7R1,968,Motif5,2
C7R1,968,Motif6,0
C7R1,968,Motif7,0
C7R1,969,Motif1,0
C7R1,969,Motif2,2
C7R1,969,Motif3,2
C7R1,969,Motif4,0
C7R1,969,Motif5,0
C7R1,969,Motif6,0
C7R1,969,Motif7,0
C7R1,970,Motif1,1
C7R1,970,Motif2,1
C7R1,970,Motif3,0
C7R1,970,Motif4,1
C7R1,970,Motif5,1
C7R1,970,Motif6,0
C7R1,970,Motif7,0
C7R1,971,Motif1,1
C7R1,971,Motif2,1
C7R1,971,Motif3,0
C7R1,971,Motif4,1
C7R1,971,Motif5,1
C7R1,971,Motif6,0
C7R1,971,Motif7,0
C7R1,972,Motif1,0
C7R1,972,Motif2,2
C7R1,972,Motif3,0
C7R1,972,Motif4,1
C7R1,972,Motif5,1
C7R1,972,Motif6,0
C7R1,972,Motif7,0
C7R1,973,Motif1,1
C7R1,973,Motif2,1
C7R1,973,Motif3,0
C7R1,973,Motif4,2
C7R1,973,Motif5,0
C7R1,973,Motif6,0
C7R1,973,Motif7,0
C7R1,974,Motif1,1
C7R1,974,Motif2,1
C7R1,974,Motif3,1
C7R1,974,Motif4,1
C7R1,974,Motif5,0
C7R1,974,Motif6,0
C7R1,974,Motif7,0
C7R1,975,Motif1,0
C7R1,975,Motif2,2
C7R1,975,Motif3,0
C7R1,975,Motif4,0
C7R1,975,Motif5,2
C7R1,975,Motif6,0
C7R1,975,Motif7,0
C7R1,976,Motif1,0
C7R1,976,Motif2,2
