Community,Richness,Replicate,Motif,Count,Fraction
W11,7,860,2,1,0.1
W11,7,860,3,0,0
W11,7,860,4,2,0.2
W11,7,860,5,0,0
W11,7,860,6,5,0.5
W11,7,860,7,2,0.2
W11,7,861,1,0,0
W11,7,861,2,1,0.1
W11,7,861,3,0,0
W11,7,861,4,2,0.2
W11,7,861,5,0,0
W11,7,861,6,5,0.5
W11,7,861,7,2,0.2
W11,7,862,1,0,0
W11,7,862,2,0,0
W11,7,862,3,1,0.1
W11,7,862,4,2,0.2
W11,7,862,5,1,0.1
W11,7,862,6,4,0.4
W11,7,862,7,2,0.2
W11,7,863,1,0,0
W11,7,863,2,0,0
W11,7,863,3,0,0
W11,7,863,4,2,0.2
W11,7,863,5,1,0.1
W11,7,863,6,6,0.6
W11,7,863,7,1,0.1
W11,7,864,1,0,0
W11,7,864,2,1,0.1
W11,7,864,3,0,0
W11,7,864,4,0,0
W11,7,864,5,2,0.2
W11,7,864,6,5,0.5
W11,7,864,7,2,0.2
W11,7,865,1,0,0
W11,7,865,2,0,0
W11,7,865,3,1,0.1
W11,7,865,4,1,0.1
W11,7,865,5,1,0.1
W11,7,865,6,6,0.6
W11,7,865,7,1,0.1
W11,7,866,1,0,0
W11,7,866,2,0,0
W11,7,866,3,1,0.1
W11,7,866,4,1,0.1
W11,7,866,5,1,0.1
W11,7,866,6,6,0.6
W11,7,866,7,1,0.1
W11,7,867,1,0,0
W11,7,867,2,0,0
W11,7,867,3,0,0
W11,7,867,4,3,0.3
W11,7,867,5,0,0
W11,7,867,6,6,0.6
W11,7,867,7,1,0.1
W11,7,868,1,0,0
W11,7,868,2,0,0
W11,7,868,3,1,0.1
W11,7,868,4,2,0.2
W11,7,868,5,0,0
W11,7,868,6,6,0.6
W11,7,868,7,1,0.1
W11,7,869,1,0,0
W11,7,869,2,1,0.1
W11,7,869,3,0,0
W11,7,869,4,0,0
W11,7,869,5,0,0
W11,7,869,6,9,0.9
W11,7,869,7,0,0
W11,7,870,1,0,0
W11,7,870,2,0,0
W11,7,870,3,0,0
W11,7,870,4,1,0.1
W11,7,870,5,3,0.3
W11,7,870,6,4,0.4
W11,7,870,7,2,0.2
W11,7,871,1,0,0
W11,7,871,2,1,0.1
W11,7,871,3,2,0.2
W11,7,871,4,0,0
W11,7,871,5,0,0
W11,7,871,6,5,0.5
W11,7,871,7,2,0.2
W11,7,872,1,0,0
W11,7,872,2,1,0.1
W11,7,872,3,0,0
W11,7,872,4,1,0.1
W11,7,872,5,1,0.1
W11,7,872,6,5,0.5
W11,7,872,7,2,0.2
W11,7,873,1,0,0
W11,7,873,2,1,0.1
W11,7,873,3,2,0.2
W11,7,873,4,0,0
W11,7,873,5,0,0
W11,7,873,6,5,0.5
W11,7,873,7,2,0.2
W11,7,874,1,0,0
W11,7,874,2,1,0.1
W11,7,874,3,0,0
W11,7,874,4,1,0.1
W11,7,874,5,1,0.1
W11,7,874,6,5,0.5
W11,7,874,7,2,0.2
W11,7,875,1,0,0
W11,7,875,2,0,0
W11,7,875,3,0,0
W11,7,875,4,4,0.4
W11,7,875,5,0,0
W11,7,875,6,4,0.4
W11,7,875,7,2,0.2
W11,7,876,1,0,0
W11,7,876,2,1,0.1
W11,7,876,3,1,0.1
W11,7,876,4,1,0.1
W11,7,876,5,0,0
W11,7,876,6,5,0.5
W11,7,876,7,2,0.2
W11,7,877,1,0,0
W11,7,877,2,0,0
W11,7,877,3,1,0.1
W11,7,877,4,2,0.2
W11,7,877,5,1,0.1
W11,7,877,6,4,0.4
W11,7,877,7,2,0.2
W11,7,878,1,0,0
W11,7,878,2,0,0
W11,7,878,3,1,0.1
W11,7,878,4,0,0
W11,7,878,5,2,0.2
W11,7,878,6,6,0.6
W11,7,878,7,1,0.1
W11,7,879,1,0,0
W11,7,879,2,0,0
W11,7,879,3,1,0.1
W11,7,879,4,2,0.2
W11,7,879,5,1,0.1
W11,7,879,6,4,0.4
W11,7,879,7,2,0.2
W11,7,880,1,0,0
W11,7,880,2,0,0
W11,7,880,3,1,0.1
W11,7,880,4,1,0.1
W11,7,880,5,1,0.1
W11,7,880,6,6,0.6
W11,7,880,7,1,0.1
W11,7,881,1,0,0
W11,7,881,2,1,0.1
W11,7,881,3,1,0.1
W11,7,881,4,1,0.1
W11,7,881,5,0,0
W11,7,881,6,5,0.5
W11,7,881,7,2,0.2
W11,7,882,1,0,0
W11,7,882,2,0,0
W11,7,882,3,1,0.1
W11,7,882,4,2,0.2
W11,7,882,5,1,0.1
W11,7,882,6,4,0.4
W11,7,882,7,2,0.2
W11,7,883,1,0,0
W11,7,883,2,0,0
W11,7,883,3,2,0.2
W11,7,883,4,2,0.2
W11,7,883,5,0,0
W11,7,883,6,4,0.4
W11,7,883,7,2,0.2
W11,7,884,1,0,0
W11,7,884,2,0,0
W11,7,884,3,2,0.2
W11,7,884,4,0,0
W11,7,884,5,1,0.1
W11,7,884,6,6,0.6
W11,7,884,7,1,0.1
W11,7,885,1,0,0
W11,7,885,2,0,0
W11,7,885,3,1,0.1
W11,7,885,4,3,0.3
W11,7,885,5,0,0
W11,7,885,6,4,0.4
W11,7,885,7,2,0.2
W11,7,886,1,1,0.1
W11,7,886,2,0,0
W11,7,886,3,1,0.1
W11,7,886,4,1,0.1
W11,7,886,5,0,0
W11,7,886,6,5,0.5
W11,7,886,7,2,0.2
W11,7,887,1,1,0.1
W11,7,887,2,0,0
W11,7,887,3,1,0.1
W11,7,887,4,1,0.1
W11,7,887,5,0,0
W11,7,887,6,5,0.5
W11,7,887,7,2,0.2
W11,7,888,1,0,0
W11,7,888,2,1,0.1
W11,7,888,3,0,0
W11,7,888,4,2,0.2
W11,7,888,5,0,0
W11,7,888,6,5,0.5
W11,7,888,7,2,0.2
W11,7,889,1,0,0
W11,7,889,2,0,0
W11,7,889,3,2,0.2
W11,7,889,4,0,0
W11,7,889,5,1,0.1
W11,7,889,6,6,0.6
W11,7,889,7,1,0.1
W11,7,890,1,0,0
W11,7,890,2,0,0
W11,7,890,3,0,0
W11,7,890,4,3,0.3
W11,7,890,5,0,0
W11,7,890,6,6,0.6
W11,7,890,7,1,0.1
W11,7,891,1,0,0
W11,7,891,2,0,0
W11,7,891,3,2,0.2
W11,7,891,4,2,0.2
W11,7,891,5,0,0
W11,7,891,6,4,0.4
W11,7,891,7,2,0.2
W11,7,892,1,1,0.1
W11,7,892,2,0,0
W11,7,892,3,1,0.1
W11,7,892,4,1,0.1
W11,7,892,5,0,0
W11,7,892,6,5,0.5
W11,7,892,7,2,0.2
W11,7,893,1,0,0
W11,7,893,2,0,0
W11,7,893,3,0,0
W11,7,893,4,3,0.3
W11,7,893,5,1,0.1
W11,7,893,6,4,0.4
W11,7,893,7,2,0.2
W11,7,894,1,0,0
W11,7,894,2,0,0
W11,7,894,3,0,0
W11,7,894,4,3,0.3
W11,7,894,5,1,0.1
W11,7,894,6,4,0.4
W11,7,894,7,2,0.2
W11,7,895,1,0,0
W11,7,895,2,0,0
W11,7,895,3,0,0
W11,7,895,4,0,0
W11,7,895,5,6,0.6
W11,7,895,6,0,0
W11,7,895,7,4,0.4
W11,7,896,1,0,0
W11,7,896,2,0,0
W11,7,896,3,1,0.1
W11,7,896,4,2,0.2
W11,7,896,5,0,0
W11,7,896,6,6,0.6
W11,7,896,7,1,0.1
W11,7,897,1,0,0
W11,7,897,2,0,0
W11,7,897,3,1,0.1
W11,7,897,4,3,0.3
W11,7,897,5,0,0
W11,7,897,6,4,0.4
W11,7,897,7,2,0.2
W11,7,898,1,0,0
W11,7,898,2,0,0
W11,7,898,3,1,0.1
W11,7,898,4,2,0.2
W11,7,898,5,0,0
W11,7,898,6,6,0.6
W11,7,898,7,1,0.1
W11,7,899,1,0,0
W11,7,899,2,0,0
W11,7,899,3,1,0.1
W11,7,899,4,3,0.3
W11,7,899,5,0,0
W11,7,899,6,4,0.4
W11,7,899,7,2,0.2
W11,7,900,1,0,0
W11,7,900,2,1,0.1
W11,7,900,3,1,0.1
W11,7,900,4,1,0.1
W11,7,900,5,0,0
W11,7,900,6,5,0.5
W11,7,900,7,2,0.2
W11,7,901,1,0,0
W11,7,901,2,1,0.1
W11,7,901,3,2,0.2
W11,7,901,4,0,0
W11,7,901,5,0,0
W11,7,901,6,5,0.5
W11,7,901,7,2,0.2
W11,7,902,1,0,0
W11,7,902,2,0,0
W11,7,902,3,1,0.1
W11,7,902,4,2,0.2
W11,7,902,5,1,0.1
W11,7,902,6,4,0.4
W11,7,902,7,2,0.2
W11,7,903,1,0,0
W11,7,903,2,0,0
W11,7,903,3,0,0
W11,7,903,4,3,0.3
W11,7,903,5,1,0.1
W11,7,903,6,4,0.4
W11,7,903,7,2,0.2
W11,7,904,1,1,0.1
W11,7,904,2,0,0
W11,7,904,3,1,0.1
W11,7,904,4,1,0.1
W11,7,904,5,0,0
W11,7,904,6,5,0.5
W11,7,904,7,2,0.2
W11,7,905,1,1,0.1
W11,7,905,2,0,0
W11,7,905,3,1,0.1
W11,7,905,4,1,0.1
W11,7,905,5,0,0
W11,7,905,6,5,0.5
W11,7,905,7,2,0.2
W11,7,906,1,0,0
W11,7,906,2,0,0
W11,7,906,3,2,0.2
W11,7,906,4,2,0.2
W11,7,906,5,0,0
W11,7,906,6,4,0.4
W11,7,906,7,2,0.2
W11,7,907,1,0,0
W11,7,907,2,1,0.1
W11,7,907,3,0,0
W11,7,907,4,2,0.2
W11,7,907,5,0,0
W11,7,907,6,5,0.5
W11,7,907,7,2,0.2
W11,7,908,1,0,0
W11,7,908,2,1,0.1
W11,7,908,3,0,0
W11,7,908,4,1,0.1
W11,7,908,5,1,0.1
W11,7,908,6,5,0.5
W11,7,908,7,2,0.2
W11,7,909,1,0,0
W11,7,909,2,0,0
W11,7,909,3,1,0.1
W11,7,909,4,2,0.2
W11,7,909,5,0,0
W11,7,909,6,6,0.6
W11,7,909,7,1,0.1
W11,7,910,1,0,0
W11,7,910,2,0,0
W11,7,910,3,1,0.1
W11,7,910,4,0,0
W11,7,910,5,2,0.2
W11,7,910,6,6,0.6
W11,7,910,7,1,0.1
W11,7,911,1,0,0
W11,7,911,2,1,0.1
W11,7,911,3,0,0
W11,7,911,4,2,0.2
W11,7,911,5,0,0
W11,7,911,6,5,0.5
W11,7,911,7,2,0.2
W11,7,912,1,0,0
W11,7,912,2,0,0
W11,7,912,3,1,0.1
W11,7,912,4,1,0.1
W11,7,912,5,1,0.1
W11,7,912,6,6,0.6
W11,7,912,7,1,0.1
W11,7,913,1,0,0
W11,7,913,2,0,0
W11,7,913,3,3,0.3
W11,7,913,4,0,0
W11,7,913,5,1,0.1
W11,7,913,6,4,0.4
W11,7,913,7,2,0.2
W11,7,914,1,0,0
W11,7,914,2,0,0
W11,7,914,3,1,0.1
W11,7,914,4,2,0.2
W11,7,914,5,1,0.1
W11,7,914,6,4,0.4
W11,7,914,7,2,0.2
W11,7,915,1,1,0.1
W11,7,915,2,0,0
W11,7,915,3,0,0
W11,7,915,4,0,0
W11,7,915,5,0,0
W11,7,915,6,9,0.9
W11,7,915,7,0,0
W11,7,916,1,0,0
W11,7,916,2,0,0
W11,7,916,3,1,0.1
W11,7,916,4,3,0.3
W11,7,916,5,0,0
W11,7,916,6,4,0.4
W11,7,916,7,2,0.2
W11,7,917,1,1,0.1
W11,7,917,2,0,0
W11,7,917,3,1,0.1
W11,7,917,4,1,0.1
W11,7,917,5,0,0
W11,7,917,6,5,0.5
W11,7,917,7,2,0.2
W11,7,918,1,0,0
W11,7,918,2,0,0
W11,7,918,3,2,0.2
W11,7,918,4,0,0
W11,7,918,5,2,0.2
W11,7,918,6,4,0.4
W11,7,918,7,2,0.2
W11,7,919,1,0,0
W11,7,919,2,0,0
W11,7,919,3,1,0.1
W11,7,919,4,1,0.1
W11,7,919,5,1,0.1
W11,7,919,6,6,0.6
W11,7,919,7,1,0.1
W11,7,920,1,0,0
W11,7,920,2,0,0
W11,7,920,3,0,0
W11,7,920,4,2,0.2
W11,7,920,5,1,0.1
W11,7,920,6,6,0.6
W11,7,920,7,1,0.1
W11,7,921,1,0,0
W11,7,921,2,0,0
W11,7,921,3,0,0
W11,7,921,4,1,0.1
W11,7,921,5,3,0.3
W11,7,921,6,4,0.4
W11,7,921,7,2,0.2
W11,7,922,1,0,0
W11,7,922,2,1,0.1
W11,7,922,3,0,0
W11,7,922,4,0,0
W11,7,922,5,0,0
W11,7,922,6,9,0.9
W11,7,922,7,0,0
W11,7,923,1,0,0
W11,7,923,2,1,0.1
W11,7,923,3,0,0
W11,7,923,4,0,0
W11,7,923,5,0,0
W11,7,923,6,9,0.9
W11,7,923,7,0,0
W11,7,924,1,0,0
W11,7,924,2,0,0
W11,7,924,3,1,0.1
W11,7,924,4,2,0.2
W11,7,924,5,1,0.1
W11,7,924,6,4,0.4
W11,7,924,7,2,0.2
W11,7,925,1,0,0
W11,7,925,2,0,0
W11,7,925,3,2,0.2
W11,7,925,4,0,0
W11,7,925,5,1,0.1
W11,7,925,6,6,0.6
W11,7,925,7,1,0.1
W11,7,926,1,0,0
W11,7,926,2,1,0.1
W11,7,926,3,0,0
W11,7,926,4,2,0.2
W11,7,926,5,0,0
W11,7,926,6,5,0.5
W11,7,926,7,2,0.2
W11,7,927,1,0,0
W11,7,927,2,0,0
W11,7,927,3,0,0
W11,7,927,4,3,0.3
W11,7,927,5,1,0.1
W11,7,927,6,4,0.4
W11,7,927,7,2,0.2
W11,7,928,1,0,0
W11,7,928,2,1,0.1
W11,7,928,3,0,0
W11,7,928,4,2,0.2
W11,7,928,5,0,0
W11,7,928,6,5,0.5
W11,7,928,7,2,0.2
W11,7,929,1,0,0
W11,7,929,2,0,0
W11,7,929,3,1,0.1
W11,7,929,4,1,0.1
W11,7,929,5,1,0.1
W11,7,929,6,6,0.6
W11,7,929,7,1,0.1
W11,7,930,1,0,0
W11,7,930,2,0,0
W11,7,930,3,0,0
W11,7,930,4,3,0.3
W11,7,930,5,0,0
W11,7,930,6,6,0.6
W11,7,930,7,1,0.1
W11,7,931,1,0,0
W11,7,931,2,1,0.1
W11,7,931,3,0,0
W11,7,931,4,1,0.1
W11,7,931,5,1,0.1
W11,7,931,6,5,0.5
W11,7,931,7,2,0.2
W11,7,932,1,0,0
W11,7,932,2,1,0.1
W11,7,932,3,0,0
W11,7,932,4,2,0.2
W11,7,932,5,0,0
W11,7,932,6,5,0.5
W11,7,932,7,2,0.2
W11,7,933,1,0,0
W11,7,933,2,1,0.1
W11,7,933,3,0,0
W11,7,933,4,2,0.2
W11,7,933,5,0,0
W11,7,933,6,5,0.5
W11,7,933,7,2,0.2
W11,7,934,1,0,0
W11,7,934,2,0,0
W11,7,934,3,2,0.2
W11,7,934,4,0,0
W11,7,934,5,1,0.1
W11,7,934,6,6,0.6
W11,7,934,7,1,0.1
W11,7,935,1,0,0
W11,7,935,2,0,0
W11,7,935,3,0,0
W11,7,935,4,3,0.3
W11,7,935,5,1,0.1
W11,7,935,6,4,0.4
W11,7,935,7,2,0.2
W11,7,936,1,0,0
W11,7,936,2,1,0.1
W11,7,936,3,0,0
W11,7,936,4,2,0.2
W11,7,936,5,0,0
W11,7,936,6,5,0.5
W11,7,936,7,2,0.2
W11,7,937,1,0,0
W11,7,937,2,0,0
W11,7,937,3,0,0
W11,7,937,4,3,0.3
W11,7,937,5,1,0.1
W11,7,937,6,4,0.4
W11,7,937,7,2,0.2
W11,7,938,1,0,0
W11,7,938,2,0,0
W11,7,938,3,0,0
W11,7,938,4,3,0.3
W11,7,938,5,0,0
W11,7,938,6,6,0.6
W11,7,938,7,1,0.1
W11,7,939,1,0,0
W11,7,939,2,0,0
W11,7,939,3,1,0.1
W11,7,939,4,3,0.3
W11,7,939,5,0,0
W11,7,939,6,4,0.4
W11,7,939,7,2,0.2
W11,7,940,1,0,0
W11,7,940,2,0,0
W11,7,940,3,1,0.1
W11,7,940,4,3,0.3
W11,7,940,5,0,0
W11,7,940,6,4,0.4
W11,7,940,7,2,0.2
W11,7,941,1,0,0
W11,7,941,2,0,0
W11,7,941,3,1,0.1
W11,7,941,4,2,0.2
W11,7,941,5,1,0.1
W11,7,941,6,4,0.4
W11,7,941,7,2,0.2
W11,7,942,1,0,0
W11,7,942,2,0,0
W11,7,942,3,0,0
W11,7,942,4,3,0.3
W11,7,942,5,1,0.1
W11,7,942,6,4,0.4
W11,7,942,7,2,0.2
W11,7,943,1,0,0
W11,7,943,2,0,0
W11,7,943,3,2,0.2
W11,7,943,4,2,0.2
W11,7,943,5,0,0
W11,7,943,6,4,0.4
W11,7,943,7,2,0.2
W11,7,944,1,0,0
W11,7,944,2,0,0
W11,7,944,3,0,0
W11,7,944,4,2,0.2
W11,7,944,5,1,0.1
W11,7,944,6,6,0.6
W11,7,944,7,1,0.1
W11,7,945,1,1,0.1
W11,7,945,2,0,0
W11,7,945,3,0,0
W11,7,945,4,0,0
W11,7,945,5,0,0
W11,7,945,6,9,0.9
W11,7,945,7,0,0
W11,7,946,1,0,0
W11,7,946,2,0,0
W11,7,946,3,1,0.1
W11,7,946,4,2,0.2
W11,7,946,5,1,0.1
W11,7,946,6,4,0.4
W11,7,946,7,2,0.2
W11,7,947,1,0,0
W11,7,947,2,0,0
W11,7,947,3,1,0.1
W11,7,947,4,4,0.4
W11,7,947,5,1,0.1
W11,7,947,6,0,0
W11,7,947,7,4,0.4
W11,7,948,1,0,0
W11,7,948,2,0,0
W11,7,948,3,0,0
W11,7,948,4,2,0.2
W11,7,948,5,1,0.1
W11,7,948,6,6,0.6
W11,7,948,7,1,0.1
W11,7,949,1,0,0
W11,7,949,2,0,0
W11,7,949,3,2,0.2
W11,7,949,4,2,0.2
W11,7,949,5,0,0
W11,7,949,6,4,0.4
W11,7,949,7,2,0.2
W11,7,950,1,0,0
W11,7,950,2,0,0
W11,7,950,3,1,0.1
W11,7,950,4,1,0.1
W11,7,950,5,1,0.1
W11,7,950,6,6,0.6
W11,7,950,7,1,0.1
W11,7,951,1,0,0
W11,7,951,2,0,0
W11,7,951,3,1,0.1
W11,7,951,4,3,0.3
W11,7,951,5,0,0
W11,7,951,6,4,0.4
W11,7,951,7,2,0.2
W11,7,952,1,0,0
W11,7,952,2,0,0
W11,7,952,3,0,0
W11,7,952,4,2,0.2
W11,7,952,5,2,0.2
W11,7,952,6,4,0.4
W11,7,952,7,2,0.2
W11,7,953,1,0,0
W11,7,953,2,0,0
W11,7,953,3,1,0.1
W11,7,953,4,3,0.3
W11,7,953,5,0,0
W11,7,953,6,4,0.4
W11,7,953,7,2,0.2
W11,7,954,1,0,0
W11,7,954,2,0,0
W11,7,954,3,0,0
W11,7,954,4,2,0.2
W11,7,954,5,1,0.1
W11,7,954,6,6,0.6
W11,7,954,7,1,0.1
W11,7,955,1,0,0
W11,7,955,2,0,0
W11,7,955,3,1,0.1
W11,7,955,4,2,0.2
W11,7,955,5,1,0.1
W11,7,955,6,4,0.4
W11,7,955,7,2,0.2
W11,7,956,1,0,0
W11,7,956,2,0,0
W11,7,956,3,1,0.1
W11,7,956,4,2,0.2
W11,7,956,5,1,0.1
W11,7,956,6,4,0.4
W11,7,956,7,2,0.2
W11,7,957,1,0,0
W11,7,957,2,0,0
W11,7,957,3,1,0.1
W11,7,957,4,1,0.1
W11,7,957,5,1,0.1
W11,7,957,6,6,0.6
W11,7,957,7,1,0.1
W11,7,958,1,0,0
W11,7,958,2,0,0
W11,7,958,3,1,0.1
W11,7,958,4,1,0.1
W11,7,958,5,1,0.1
W11,7,958,6,6,0.6
W11,7,958,7,1,0.1
W11,7,959,1,0,0
W11,7,959,2,0,0
W11,7,959,3,0,0
W11,7,959,4,2,0.2
W11,7,959,5,1,0.1
W11,7,959,6,6,0.6
W11,7,959,7,1,0.1
W11,7,960,1,0,0
W11,7,960,2,1,0.1
W11,7,960,3,0,0
W11,7,960,4,0,0
W11,7,960,5,0,0
W11,7,960,6,9,0.9
W11,7,960,7,0,0
W11,7,961,1,0,0
W11,7,961,2,0,0
W11,7,961,3,0,0
W11,7,961,4,3,0.3
W11,7,961,5,0,0
W11,7,961,6,6,0.6
W11,7,961,7,1,0.1
W11,7,962,1,0,0
W11,7,962,2,0,0
W11,7,962,3,1,0.1
W11,7,962,4,4,0.4
W11,7,962,5,1,0.1
W11,7,962,6,0,0
W11,7,962,7,4,0.4
W11,7,963,1,0,0
W11,7,963,2,0,0
W11,7,963,3,1,0.1
W11,7,963,4,1,0.1
W11,7,963,5,1,0.1
W11,7,963,6,6,0.6
W11,7,963,7,1,0.1
W11,7,964,1,0,0
W11,7,964,2,1,0.1
W11,7,964,3,0,0
W11,7,964,4,0,0
W11,7,964,5,0,0
W11,7,964,6,9,0.9
W11,7,964,7,0,0
W11,7,965,1,0,0
W11,7,965,2,0,0
W11,7,965,3,3,0.3
W11,7,965,4,1,0.1
W11,7,965,5,0,0
W11,7,965,6,4,0.4
W11,7,965,7,2,0.2
W11,7,966,1,0,0
W11,7,966,2,0,0
W11,7,966,3,1,0.1
W11,7,966,4,0,0
W11,7,966,5,3,0.3
W11,7,966,6,4,0.4
W11,7,966,7,2,0.2
W11,7,967,1,0,0
W11,7,967,2,0,0
W11,7,967,3,1,0.1
W11,7,967,4,2,0.2
W11,7,967,5,0,0
W11,7,967,6,6,0.6
W11,7,967,7,1,0.1
W11,7,968,1,0,0
W11,7,968,2,1,0.1
W11,7,968,3,0,0
W11,7,968,4,2,0.2
W11,7,968,5,0,0
W11,7,968,6,5,0.5
W11,7,968,7,2,0.2
W11,7,969,1,0,0
W11,7,969,2,0,0
W11,7,969,3,1,0.1
W11,7,969,4,2,0.2
W11,7,969,5,1,0.1
W11,7,969,6,4,0.4
W11,7,969,7,2,0.2
W11,7,970,1,0,0
W11,7,970,2,0,0
W11,7,970,3,0,0
W11,7,970,4,1,0.1
W11,7,970,5,3,0.3
W11,7,970,6,4,0.4
W11,7,970,7,2,0.2
W11,7,971,1,0,0
W11,7,971,2,0,0
W11,7,971,3,0,0
W11,7,971,4,2,0.2
W11,7,971,5,1,0.1
W11,7,971,6,6,0.6
W11,7,971,7,1,0.1
W11,7,972,1,0,0
W11,7,972,2,1,0.1
W11,7,972,3,0,0
W11,7,972,4,0,0
W11,7,972,5,0,0
W11,7,972,6,9,0.9
W11,7,972,7,0,0
W11,7,973,1,0,0
W11,7,973,2,1,0.1
W11,7,973,3,1,0.1
W11,7,973,4,1,0.1
W11,7,973,5,0,0
W11,7,973,6,5,0.5
W11,7,973,7,2,0.2
W11,7,974,1,0,0
W11,7,974,2,1,0.1
W11,7,974,3,0,0
W11,7,974,4,2,0.2
W11,7,974,5,0,0
W11,7,974,6,5,0.5
W11,7,974,7,2,0.2
W11,7,975,1,0,0
W11,7,975,2,1,0.1
W11,7,975,3,1,0.1
W11,7,975,4,1,0.1
W11,7,975,5,0,0
W11,7,975,6,5,0.5
W11,7,975,7,2,0.2
W11,7,976,1,1,0.1
W11,7,976,2,0,0
W11,7,976,3,0,0
W11,7,976,4,0,0
W11,7,976,5,0,0
W11,7,976,6,9,0.9
W11,7,976,7,0,0
W11,7,977,1,0,0
W11,7,977,2,0,0
W11,7,977,3,0,0
W11,7,977,4,0,0
W11,7,977,5,6,0.6
W11,7,977,6,0,0
W11,7,977,7,4,0.4
W11,7,978,1,0,0
W11,7,978,2,0,0
W11,7,978,3,0,0
W11,7,978,4,3,0.3
W11,7,978,5,0,0
W11,7,978,6,6,0.6
W11,7,978,7,1,0.1
W11,7,979,1,1,0.1
W11,7,979,2,0,0
W11,7,979,3,0,0
W11,7,979,4,1,0.1
W11,7,979,5,1,0.1
W11,7,979,6,5,0.5
W11,7,979,7,2,0.2
W11,7,980,1,0,0
W11,7,980,2,0,0
W11,7,980,3,1,0.1
W11,7,980,4,1,0.1
W11,7,980,5,1,0.1
W11,7,980,6,6,0.6
W11,7,980,7,1,0.1
W11,7,981,1,0,0
W11,7,981,2,0,0
W11,7,981,3,1,0.1
W11,7,981,4,1,0.1
W11,7,981,5,1,0.1
W11,7,981,6,6,0.6
W11,7,981,7,1,0.1
W11,7,982,1,0,0
W11,7,982,2,0,0
W11,7,982,3,1,0.1
W11,7,982,4,2,0.2
W11,7,982,5,0,0
W11,7,982,6,6,0.6
W11,7,982,7,1,0.1
W11,7,983,1,0,0
W11,7,983,2,1,0.1
W11,7,983,3,0,0
W11,7,983,4,2,0.2
W11,7,983,5,0,0
W11,7,983,6,5,0.5
W11,7,983,7,2,0.2
W11,7,984,1,0,0
W11,7,984,2,0,0
W11,7,984,3,1,0.1
W11,7,984,4,2,0.2
W11,7,984,5,0,0
W11,7,984,6,6,0.6
W11,7,984,7,1,0.1
W11,7,985,1,0,0
W11,7,985,2,0,0
W11,7,985,3,0,0
W11,7,985,4,2,0.2
W11,7,985,5,1,0.1
W11,7,985,6,6,0.6
W11,7,985,7,1,0.1
W11,7,986,1,0,0
W11,7,986,2,0,0
W11,7,986,3,1,0.1
W11,7,986,4,2,0.2
W11,7,986,5,0,0
W11,7,986,6,6,0.6
W11,7,986,7,1,0.1
W11,7,987,1,0,0
W11,7,987,2,0,0
W11,7,987,3,3,0.3
W11,7,987,4,0,0
W11,7,987,5,1,0.1
W11,7,987,6,4,0.4
W11,7,987,7,2,0.2
W11,7,988,1,0,0
W11,7,988,2,0,0
W11,7,988,3,1,0.1
W11,7,988,4,2,0.2
W11,7,988,5,1,0.1
W11,7,988,6,4,0.4
W11,7,988,7,2,0.2
W11,7,989,1,0,0
W11,7,989,2,1,0.1
W11,7,989,3,1,0.1
W11,7,989,4,1,0.1
W11,7,989,5,0,0
W11,7,989,6,5,0.5
W11,7,989,7,2,0.2
W11,7,990,1,0,0
W11,7,990,2,1,0.1
W11,7,990,3,0,0
W11,7,990,4,2,0.2
W11,7,990,5,0,0
W11,7,990,6,5,0.5
W11,7,990,7,2,0.2
W11,7,991,1,0,0
W11,7,991,2,0,0
W11,7,991,3,1,0.1
W11,7,991,4,0,0
W11,7,991,5,3,0.3
W11,7,991,6,4,0.4
W11,7,991,7,2,0.2
W11,7,992,1,0,0
W11,7,992,2,1,0.1
W11,7,992,3,2,0.2
W11,7,992,4,0,0
W11,7,992,5,0,0
W11,7,992,6,5,0.5
W11,7,992,7,2,0.2
W11,7,993,1,0,0
W11,7,993,2,0,0
W11,7,993,3,0,0
W11,7,993,4,2,0.2
W11,7,993,5,1,0.1
W11,7,993,6,6,0.6
W11,7,993,7,1,0.1
W11,7,994,1,0,0
W11,7,994,2,1,0.1
W11,7,994,3,0,0
W11,7,994,4,1,0.1
W11,7,994,5,1,0.1
W11,7,994,6,5,0.5
W11,7,994,7,2,0.2
W11,7,995,1,0,0
W11,7,995,2,0,0
W11,7,995,3,1,0.1
W11,7,995,4,4,0.4
W11,7,995,5,1,0.1
W11,7,995,6,0,0
W11,7,995,7,4,0.4
W11,7,996,1,0,0
W11,7,996,2,0,0
W11,7,996,3,0,0
W11,7,996,4,4,0.4
W11,7,996,5,0,0
W11,7,996,6,4,0.4
W11,7,996,7,2,0.2
W11,7,997,1,0,0
W11,7,997,2,1,0.1
W11,7,997,3,0,0
W11,7,997,4,1,0.1
W11,7,997,5,1,0.1
W11,7,997,6,5,0.5
W11,7,997,7,2,0.2
W11,7,998,1,0,0
W11,7,998,2,0,0
W11,7,998,3,1,0.1
W11,7,998,4,1,0.1
W11,7,998,5,1,0.1
W11,7,998,6,6,0.6
W11,7,998,7,1,0.1
W11,7,999,1,0,0
W11,7,999,2,0,0
W11,7,999,3,2,0.2
W11,7,999,4,0,0
W11,7,999,5,2,0.2
W11,7,999,6,4,0.4
W11,7,999,7,2,0.2
W11,7,1000,1,0,0
W11,7,1000,2,0,0
W11,7,1000,3,1,0.1
W11,7,1000,4,2,0.2
W11,7,1000,5,1,0.1
W11,7,1000,6,4,0.4
