Community,Replicate,RankDifference,InteractionType,Count,TotalCount,Fraction
W8,957,3,coexistence,0,1,0
W8,958,0,coexistence,0,1,0
W8,958,1,coexistence,1,2,0.5
W8,958,2,coexistence,1,2,0.5
W8,958,3,coexistence,1,1,1
W8,959,0,coexistence,1,1,1
W8,959,1,coexistence,0,2,0
W8,959,2,coexistence,1,2,0.5
W8,959,3,coexistence,1,1,1
W8,960,0,coexistence,1,1,1
W8,960,1,coexistence,1,2,0.5
W8,960,2,coexistence,0,2,0
W8,960,3,coexistence,1,1,1
W8,961,0,coexistence,0,1,0
W8,961,1,coexistence,2,2,1
W8,961,2,coexistence,0,2,0
W8,961,3,coexistence,1,1,1
W8,962,0,coexistence,0,1,0
W8,962,1,coexistence,2,2,1
W8,962,2,coexistence,1,2,0.5
W8,962,3,coexistence,0,1,0
W8,963,0,coexistence,1,1,1
W8,963,1,coexistence,1,2,0.5
W8,963,2,coexistence,1,2,0.5
W8,963,3,coexistence,0,1,0
W8,964,0,coexistence,0,1,0
W8,964,1,coexistence,1,2,0.5
W8,964,2,coexistence,2,2,1
W8,964,3,coexistence,0,1,0
W8,965,0,coexistence,1,1,1
W8,965,1,coexistence,0,2,0
W8,965,2,coexistence,2,2,1
W8,965,3,coexistence,0,1,0
W8,966,0,coexistence,1,1,1
W8,966,1,coexistence,2,2,1
W8,966,2,coexistence,0,2,0
W8,966,3,coexistence,0,1,0
W8,967,0,coexistence,1,1,1
W8,967,1,coexistence,2,2,1
W8,967,2,coexistence,0,2,0
W8,967,3,coexistence,0,1,0
W8,968,0,coexistence,0,1,0
W8,968,1,coexistence,2,2,1
W8,968,2,coexistence,1,2,0.5
W8,968,3,coexistence,0,1,0
W8,969,0,coexistence,1,1,1
W8,969,1,coexistence,1,2,0.5
W8,969,2,coexistence,0,2,0
W8,969,3,coexistence,1,1,1
W8,970,0,coexistence,1,1,1
W8,970,1,coexistence,1,2,0.5
W8,970,2,coexistence,0,2,0
W8,970,3,coexistence,1,1,1
W8,971,0,coexistence,1,1,1
W8,971,1,coexistence,0,2,0
W8,971,2,coexistence,1,2,0.5
W8,971,3,coexistence,1,1,1
W8,972,0,coexistence,1,1,1
W8,972,1,coexistence,1,2,0.5
W8,972,2,coexistence,1,2,0.5
W8,972,3,coexistence,0,1,0
W8,973,0,coexistence,1,1,1
W8,973,1,coexistence,0,2,0
W8,973,2,coexistence,1,2,0.5
W8,973,3,coexistence,1,1,1
W8,974,0,coexistence,1,1,1
W8,974,1,coexistence,0,2,0
W8,974,2,coexistence,1,2,0.5
W8,974,3,coexistence,1,1,1
W8,975,0,coexistence,0,1,0
W8,975,1,coexistence,2,2,1
W8,975,2,coexistence,1,2,0.5
W8,975,3,coexistence,0,1,0
W8,976,0,coexistence,1,1,1
W8,976,1,coexistence,1,2,0.5
W8,976,2,coexistence,1,2,0.5
W8,976,3,coexistence,0,1,0
W8,977,0,coexistence,0,1,0
W8,977,1,coexistence,1,2,0.5
W8,977,2,coexistence,1,2,0.5
W8,977,3,coexistence,1,1,1
W8,978,0,coexistence,0,1,0
W8,978,1,coexistence,1,2,0.5
W8,978,2,coexistence,2,2,1
W8,978,3,coexistence,0,1,0
W8,979,0,coexistence,0,1,0
W8,979,1,coexistence,0,2,0
W8,979,2,coexistence,2,2,1
W8,979,3,coexistence,1,1,1
W8,980,0,coexistence,1,1,1
W8,980,1,coexistence,1,2,0.5
W8,980,2,coexistence,1,2,0.5
W8,980,3,coexistence,0,1,0
W8,981,0,coexistence,1,1,1
W8,981,1,coexistence,0,2,0
W8,981,2,coexistence,1,2,0.5
W8,981,3,coexistence,1,1,1
W8,982,0,coexistence,1,1,1
W8,982,1,coexistence,1,2,0.5
W8,982,2,coexistence,1,2,0.5
W8,982,3,coexistence,0,1,0
W8,983,0,coexistence,0,1,0
W8,983,1,coexistence,0,2,0
W8,983,2,coexistence,2,2,1
W8,983,3,coexistence,1,1,1
W8,984,0,coexistence,0,1,0
W8,984,1,coexistence,2,2,1
W8,984,2,coexistence,1,2,0.5
W8,984,3,coexistence,0,1,0
W8,985,0,coexistence,1,1,1
W8,985,1,coexistence,1,2,0.5
W8,985,2,coexistence,1,2,0.5
W8,985,3,coexistence,0,1,0
W8,986,0,coexistence,1,1,1
W8,986,1,coexistence,1,2,0.5
W8,986,2,coexistence,1,2,0.5
W8,986,3,coexistence,0,1,0
W8,987,0,coexistence,1,1,1
W8,987,1,coexistence,1,2,0.5
W8,987,2,coexistence,1,2,0.5
W8,987,3,coexistence,0,1,0
W8,988,0,coexistence,0,1,0
W8,988,1,coexistence,2,2,1
W8,988,2,coexistence,1,2,0.5
W8,988,3,coexistence,0,1,0
W8,989,0,coexistence,1,1,1
W8,989,1,coexistence,1,2,0.5
W8,989,2,coexistence,1,2,0.5
W8,989,3,coexistence,0,1,0
W8,990,0,coexistence,1,1,1
W8,990,1,coexistence,1,2,0.5
W8,990,2,coexistence,1,2,0.5
W8,990,3,coexistence,0,1,0
W8,991,0,coexistence,0,1,0
W8,991,1,coexistence,2,2,1
W8,991,2,coexistence,1,2,0.5
W8,991,3,coexistence,0,1,0
W8,992,0,coexistence,0,1,0
W8,992,1,coexistence,1,2,0.5
W8,992,2,coexistence,1,2,0.5
W8,992,3,coexistence,1,1,1
W8,993,0,coexistence,0,1,0
W8,993,1,coexistence,2,2,1
W8,993,2,coexistence,0,2,0
W8,993,3,coexistence,1,1,1
W8,994,0,coexistence,1,1,1
W8,994,1,coexistence,1,2,0.5
W8,994,2,coexistence,0,2,0
W8,994,3,coexistence,1,1,1
W8,995,0,coexistence,0,1,0
W8,995,1,coexistence,1,2,0.5
W8,995,2,coexistence,2,2,1
W8,995,3,coexistence,0,1,0
W8,996,0,coexistence,1,1,1
W8,996,1,coexistence,1,2,0.5
W8,996,2,coexistence,1,2,0.5
W8,996,3,coexistence,0,1,0
W8,997,0,coexistence,0,1,0
W8,997,1,coexistence,1,2,0.5
W8,997,2,coexistence,1,2,0.5
W8,997,3,coexistence,1,1,1
W8,998,0,coexistence,0,1,0
W8,998,1,coexistence,1,2,0.5
W8,998,2,coexistence,2,2,1
W8,998,3,coexistence,0,1,0
W8,999,0,coexistence,0,1,0
W8,999,1,coexistence,1,2,0.5
W8,999,2,coexistence,2,2,1
W8,999,3,coexistence,0,1,0
W8,1000,0,coexistence,1,1,1
W8,1000,1,coexistence,2,2,1
W8,1000,2,coexistence,0,2,0
W8,1000,3,coexistence,0,1,0
W10,1,0,coexistence,0,1,0
W10,1,1,coexistence,1,4,0.25
W10,1,2,coexistence,1,4,0.25
W10,1,3,coexistence,2,3,0.6666666666666666
W10,1,4,coexistence,0,2,0
W10,1,5,coexistence,1,1,1
W10,2,0,coexistence,1,1,1
W10,2,1,coexistence,0,4,0
W10,2,2,coexistence,2,4,0.5
W10,2,3,coexistence,1,3,0.3333333333333333
W10,2,4,coexistence,1,2,0.5
W10,2,5,coexistence,0,1,0
W10,3,0,coexistence,1,1,1
W10,3,1,coexistence,0,4,0
W10,3,2,coexistence,3,4,0.75
W10,3,3,coexistence,0,3,0
W10,3,4,coexistence,0,2,0
W10,3,5,coexistence,1,1,1
W10,4,0,coexistence,0,1,0
W10,4,1,coexistence,2,4,0.5
W10,4,2,coexistence,2,4,0.5
W10,4,3,coexistence,0,3,0
W10,4,4,coexistence,1,2,0.5
W10,4,5,coexistence,0,1,0
W10,5,0,coexistence,0,1,0
W10,5,1,coexistence,2,4,0.5
W10,5,2,coexistence,1,4,0.25
W10,5,3,coexistence,1,3,0.3333333333333333
W10,5,4,coexistence,0,2,0
W10,5,5,coexistence,1,1,1
W10,6,0,coexistence,0,1,0
W10,6,1,coexistence,1,4,0.25
W10,6,2,coexistence,2,4,0.5
W10,6,3,coexistence,1,3,0.3333333333333333
W10,6,4,coexistence,1,2,0.5
W10,6,5,coexistence,0,1,0
W10,7,0,coexistence,0,1,0
W10,7,1,coexistence,2,4,0.5
W10,7,2,coexistence,0,4,0
W10,7,3,coexistence,1,3,0.3333333333333333
W10,7,4,coexistence,2,2,1
W10,7,5,coexistence,0,1,0
W10,8,0,coexistence,0,1,0
W10,8,1,coexistence,0,4,0
W10,8,2,coexistence,2,4,0.5
W10,8,3,coexistence,2,3,0.6666666666666666
W10,8,4,coexistence,0,2,0
W10,8,5,coexistence,1,1,1
W10,9,0,coexistence,1,1,1
W10,9,1,coexistence,1,4,0.25
W10,9,2,coexistence,2,4,0.5
W10,9,3,coexistence,0,3,0
W10,9,4,coexistence,1,2,0.5
W10,9,5,coexistence,0,1,0
W10,10,0,coexistence,0,1,0
W10,10,1,coexistence,2,4,0.5
W10,10,2,coexistence,0,4,0
W10,10,3,coexistence,2,3,0.6666666666666666
W10,10,4,coexistence,1,2,0.5
W10,10,5,coexistence,0,1,0
W10,11,0,coexistence,1,1,1
W10,11,1,coexistence,1,4,0.25
W10,11,2,coexistence,0,4,0
W10,11,3,coexistence,2,3,0.6666666666666666
W10,11,4,coexistence,1,2,0.5
W10,11,5,coexistence,0,1,0
W10,12,0,coexistence,0,1,0
W10,12,1,coexistence,0,4,0
W10,12,2,coexistence,2,4,0.5
W10,12,3,coexistence,1,3,0.3333333333333333
W10,12,4,coexistence,1,2,0.5
W10,12,5,coexistence,1,1,1
W10,13,0,coexistence,0,1,0
W10,13,1,coexistence,0,4,0
W10,13,2,coexistence,2,4,0.5
W10,13,3,coexistence,2,3,0.6666666666666666
W10,13,4,coexistence,1,2,0.5
W10,13,5,coexistence,0,1,0
W10,14,0,coexistence,1,1,1
W10,14,1,coexistence,1,4,0.25
W10,14,2,coexistence,0,4,0
W10,14,3,coexistence,1,3,0.3333333333333333
W10,14,4,coexistence,1,2,0.5
W10,14,5,coexistence,1,1,1
W10,15,0,coexistence,1,1,1
W10,15,1,coexistence,1,4,0.25
W10,15,2,coexistence,1,4,0.25
W10,15,3,coexistence,1,3,0.3333333333333333
W10,15,4,coexistence,0,2,0
W10,15,5,coexistence,1,1,1
W10,16,0,coexistence,0,1,0
W10,16,1,coexistence,0,4,0
W10,16,2,coexistence,3,4,0.75
W10,16,3,coexistence,1,3,0.3333333333333333
W10,16,4,coexistence,0,2,0
W10,16,5,coexistence,1,1,1
W10,17,0,coexistence,1,1,1
W10,17,1,coexistence,1,4,0.25
W10,17,2,coexistence,0,4,0
W10,17,3,coexistence,2,3,0.6666666666666666
W10,17,4,coexistence,1,2,0.5
W10,17,5,coexistence,0,1,0
W10,18,0,coexistence,1,1,1
W10,18,1,coexistence,2,4,0.5
W10,18,2,coexistence,1,4,0.25
W10,18,3,coexistence,0,3,0
W10,18,4,coexistence,0,2,0
W10,18,5,coexistence,1,1,1
W10,19,0,coexistence,1,1,1
W10,19,1,coexistence,3,4,0.75
W10,19,2,coexistence,1,4,0.25
W10,19,3,coexistence,0,3,0
W10,19,4,coexistence,0,2,0
W10,19,5,coexistence,0,1,0
W10,20,0,coexistence,0,1,0
W10,20,1,coexistence,1,4,0.25
W10,20,2,coexistence,2,4,0.5
W10,20,3,coexistence,1,3,0.3333333333333333
W10,20,4,coexistence,0,2,0
W10,20,5,coexistence,1,1,1
W10,21,0,coexistence,0,1,0
W10,21,1,coexistence,2,4,0.5
W10,21,2,coexistence,1,4,0.25
W10,21,3,coexistence,1,3,0.3333333333333333
W10,21,4,coexistence,0,2,0
W10,21,5,coexistence,1,1,1
W10,22,0,coexistence,0,1,0
W10,22,1,coexistence,2,4,0.5
W10,22,2,coexistence,1,4,0.25
W10,22,3,coexistence,0,3,0
W10,22,4,coexistence,2,2,1
W10,22,5,coexistence,0,1,0
W10,23,0,coexistence,0,1,0
W10,23,1,coexistence,3,4,0.75
W10,23,2,coexistence,0,4,0
W10,23,3,coexistence,2,3,0.6666666666666666
W10,23,4,coexistence,0,2,0
W10,23,5,coexistence,0,1,0
W10,24,0,coexistence,0,1,0
W10,24,1,coexistence,2,4,0.5
W10,24,2,coexistence,2,4,0.5
W10,24,3,coexistence,0,3,0
W10,24,4,coexistence,1,2,0.5
W10,24,5,coexistence,0,1,0
W10,25,0,coexistence,1,1,1
W10,25,1,coexistence,1,4,0.25
W10,25,2,coexistence,1,4,0.25
W10,25,3,coexistence,2,3,0.6666666666666666
W10,25,4,coexistence,0,2,0
W10,25,5,coexistence,0,1,0
W10,26,0,coexistence,1,1,1
W10,26,1,coexistence,1,4,0.25
W10,26,2,coexistence,2,4,0.5
W10,26,3,coexistence,0,3,0
W10,26,4,coexistence,1,2,0.5
W10,26,5,coexistence,0,1,0
W10,27,0,coexistence,0,1,0
W10,27,1,coexistence,2,4,0.5
W10,27,2,coexistence,0,4,0
W10,27,3,coexistence,1,3,0.3333333333333333
W10,27,4,coexistence,2,2,1
W10,27,5,coexistence,0,1,0
W10,28,0,coexistence,0,1,0
W10,28,1,coexistence,1,4,0.25
W10,28,2,coexistence,2,4,0.5
W10,28,3,coexistence,1,3,0.3333333333333333
W10,28,4,coexistence,0,2,0
W10,28,5,coexistence,1,1,1
W10,29,0,coexistence,1,1,1
W10,29,1,coexistence,1,4,0.25
W10,29,2,coexistence,1,4,0.25
W10,29,3,coexistence,1,3,0.3333333333333333
W10,29,4,coexistence,1,2,0.5
W10,29,5,coexistence,0,1,0
W10,30,0,coexistence,1,1,1
W10,30,1,coexistence,0,4,0
W10,30,2,coexistence,1,4,0.25
W10,30,3,coexistence,2,3,0.6666666666666666
W10,30,4,coexistence,1,2,0.5
W10,30,5,coexistence,0,1,0
W10,31,0,coexistence,0,1,0
W10,31,1,coexistence,1,4,0.25
W10,31,2,coexistence,1,4,0.25
W10,31,3,coexistence,1,3,0.3333333333333333
W10,31,4,coexistence,1,2,0.5
W10,31,5,coexistence,1,1,1
W10,32,0,coexistence,0,1,0
W10,32,1,coexistence,3,4,0.75
W10,32,2,coexistence,1,4,0.25
W10,32,3,coexistence,1,3,0.3333333333333333
W10,32,4,coexistence,0,2,0
W10,32,5,coexistence,0,1,0
W10,33,0,coexistence,0,1,0
W10,33,1,coexistence,1,4,0.25
W10,33,2,coexistence,0,4,0
W10,33,3,coexistence,1,3,0.3333333333333333
W10,33,4,coexistence,2,2,1
W10,33,5,coexistence,1,1,1
W10,34,0,coexistence,0,1,0
W10,34,1,coexistence,1,4,0.25
W10,34,2,coexistence,1,4,0.25
W10,34,3,coexistence,1,3,0.3333333333333333
W10,34,4,coexistence,1,2,0.5
W10,34,5,coexistence,1,1,1
W10,35,0,coexistence,0,1,0
W10,35,1,coexistence,3,4,0.75
W10,35,2,coexistence,1,4,0.25
W10,35,3,coexistence,0,3,0
W10,35,4,coexistence,1,2,0.5
W10,35,5,coexistence,0,1,0
W10,36,0,coexistence,0,1,0
W10,36,1,coexistence,1,4,0.25
W10,36,2,coexistence,3,4,0.75
W10,36,3,coexistence,0,3,0
W10,36,4,coexistence,0,2,0
W10,36,5,coexistence,1,1,1
W10,37,0,coexistence,1,1,1
W10,37,1,coexistence,1,4,0.25
W10,37,2,coexistence,2,4,0.5
W10,37,3,coexistence,1,3,0.3333333333333333
W10,37,4,coexistence,0,2,0
W10,37,5,coexistence,0,1,0
W10,38,0,coexistence,0,1,0
W10,38,1,coexistence,1,4,0.25
W10,38,2,coexistence,2,4,0.5
W10,38,3,coexistence,0,3,0
W10,38,4,coexistence,1,2,0.5
W10,38,5,coexistence,1,1,1
W10,39,0,coexistence,1,1,1
W10,39,1,coexistence,1,4,0.25
W10,39,2,coexistence,2,4,0.5
W10,39,3,coexistence,1,3,0.3333333333333333
W10,39,4,coexistence,0,2,0
W10,39,5,coexistence,0,1,0
W10,40,0,coexistence,0,1,0
W10,40,1,coexistence,0,4,0
W10,40,2,coexistence,3,4,0.75
W10,40,3,coexistence,1,3,0.3333333333333333
W10,40,4,coexistence,0,2,0
W10,40,5,coexistence,1,1,1
W10,41,0,coexistence,1,1,1
W10,41,1,coexistence,1,4,0.25
W10,41,2,coexistence,1,4,0.25
W10,41,3,coexistence,1,3,0.3333333333333333
W10,41,4,coexistence,1,2,0.5
W10,41,5,coexistence,0,1,0
W10,42,0,coexistence,0,1,0
W10,42,1,coexistence,1,4,0.25
W10,42,2,coexistence,1,4,0.25
W10,42,3,coexistence,1,3,0.3333333333333333
W10,42,4,coexistence,2,2,1
W10,42,5,coexistence,0,1,0
W10,43,0,coexistence,0,1,0
W10,43,1,coexistence,2,4,0.5
W10,43,2,coexistence,1,4,0.25
W10,43,3,coexistence,1,3,0.3333333333333333
W10,43,4,coexistence,1,2,0.5
W10,43,5,coexistence,0,1,0
W10,44,0,coexistence,1,1,1
W10,44,1,coexistence,1,4,0.25
W10,44,2,coexistence,1,4,0.25
W10,44,3,coexistence,1,3,0.3333333333333333
W10,44,4,coexistence,0,2,0
W10,44,5,coexistence,1,1,1
W10,45,0,coexistence,0,1,0
W10,45,1,coexistence,0,4,0
W10,45,2,coexistence,1,4,0.25
W10,45,3,coexistence,2,3,0.6666666666666666
W10,45,4,coexistence,1,2,0.5
W10,45,5,coexistence,1,1,1
W10,46,0,coexistence,0,1,0
W10,46,1,coexistence,0,4,0
W10,46,2,coexistence,2,4,0.5
W10,46,3,coexistence,2,3,0.6666666666666666
W10,46,4,coexistence,1,2,0.5
W10,46,5,coexistence,0,1,0
W10,47,0,coexistence,0,1,0
W10,47,1,coexistence,1,4,0.25
W10,47,2,coexistence,1,4,0.25
W10,47,3,coexistence,2,3,0.6666666666666666
W10,47,4,coexistence,1,2,0.5
W10,47,5,coexistence,0,1,0
W10,48,0,coexistence,1,1,1
W10,48,1,coexistence,1,4,0.25
W10,48,2,coexistence,1,4,0.25
W10,48,3,coexistence,1,3,0.3333333333333333
W10,48,4,coexistence,1,2,0.5
W10,48,5,coexistence,0,1,0
W10,49,0,coexistence,0,1,0
W10,49,1,coexistence,1,4,0.25
W10,49,2,coexistence,2,4,0.5
W10,49,3,coexistence,2,3,0.6666666666666666
W10,49,4,coexistence,0,2,0
W10,49,5,coexistence,0,1,0
W10,50,0,coexistence,0,1,0
W10,50,1,coexistence,1,4,0.25
W10,50,2,coexistence,1,4,0.25
W10,50,3,coexistence,1,3,0.3333333333333333
W10,50,4,coexistence,1,2,0.5
W10,50,5,coexistence,1,1,1
W10,51,0,coexistence,0,1,0
W10,51,1,coexistence,0,4,0
W10,51,2,coexistence,3,4,0.75
W10,51,3,coexistence,0,3,0
W10,51,4,coexistence,2,2,1
W10,51,5,coexistence,0,1,0
W10,52,0,coexistence,1,1,1
W10,52,1,coexistence,2,4,0.5
W10,52,2,coexistence,0,4,0
W10,52,3,coexistence,0,3,0
W10,52,4,coexistence,1,2,0.5
W10,52,5,coexistence,1,1,1
W10,53,0,coexistence,0,1,0
W10,53,1,coexistence,1,4,0.25
W10,53,2,coexistence,1,4,0.25
W10,53,3,coexistence,2,3,0.6666666666666666
W10,53,4,coexistence,0,2,0
W10,53,5,coexistence,1,1,1
W10,54,0,coexistence,0,1,0
W10,54,1,coexistence,0,4,0
W10,54,2,coexistence,1,4,0.25
W10,54,3,coexistence,3,3,1
W10,54,4,coexistence,1,2,0.5
W10,54,5,coexistence,0,1,0
W10,55,0,coexistence,0,1,0
W10,55,1,coexistence,3,4,0.75
W10,55,2,coexistence,1,4,0.25
W10,55,3,coexistence,0,3,0
W10,55,4,coexistence,0,2,0
W10,55,5,coexistence,1,1,1
W10,56,0,coexistence,0,1,0
W10,56,1,coexistence,2,4,0.5
W10,56,2,coexistence,3,4,0.75
W10,56,3,coexistence,0,3,0
W10,56,4,coexistence,0,2,0
W10,56,5,coexistence,0,1,0
W10,57,0,coexistence,1,1,1
W10,57,1,coexistence,2,4,0.5
W10,57,2,coexistence,2,4,0.5
W10,57,3,coexistence,0,3,0
W10,57,4,coexistence,0,2,0
W10,57,5,coexistence,0,1,0
W10,58,0,coexistence,1,1,1
W10,58,1,coexistence,0,4,0
W10,58,2,coexistence,2,4,0.5
W10,58,3,coexistence,0,3,0
W10,58,4,coexistence,1,2,0.5
W10,58,5,coexistence,1,1,1
W10,59,0,coexistence,0,1,0
W10,59,1,coexistence,3,4,0.75
W10,59,2,coexistence,1,4,0.25
W10,59,3,coexistence,1,3,0.3333333333333333
W10,59,4,coexistence,0,2,0
W10,59,5,coexistence,0,1,0
W10,60,0,coexistence,0,1,0
W10,60,1,coexistence,0,4,0
W10,60,2,coexistence,3,4,0.75
W10,60,3,coexistence,1,3,0.3333333333333333
W10,60,4,coexistence,1,2,0.5
W10,60,5,coexistence,0,1,0
W10,61,0,coexistence,1,1,1
W10,61,1,coexistence,2,4,0.5
W10,61,2,coexistence,0,4,0
W10,61,3,coexistence,1,3,0.3333333333333333
W10,61,4,coexistence,1,2,0.5
W10,61,5,coexistence,0,1,0
W10,62,0,coexistence,0,1,0
W10,62,1,coexistence,2,4,0.5
W10,62,2,coexistence,3,4,0.75
W10,62,3,coexistence,0,3,0
W10,62,4,coexistence,0,2,0
W10,62,5,coexistence,0,1,0
W10,63,0,coexistence,0,1,0
W10,63,1,coexistence,0,4,0
W10,63,2,coexistence,2,4,0.5
W10,63,3,coexistence,1,3,0.3333333333333333
W10,63,4,coexistence,2,2,1
W10,63,5,coexistence,0,1,0
W10,64,0,coexistence,1,1,1
W10,64,1,coexistence,1,4,0.25
W10,64,2,coexistence,2,4,0.5
W10,64,3,coexistence,0,3,0
W10,64,4,coexistence,1,2,0.5
W10,64,5,coexistence,0,1,0
W10,65,0,coexistence,0,1,0
W10,65,1,coexistence,1,4,0.25
W10,65,2,coexistence,3,4,0.75
W10,65,3,coexistence,1,3,0.3333333333333333
W10,65,4,coexistence,0,2,0
W10,65,5,coexistence,0,1,0
W10,66,0,coexistence,0,1,0
W10,66,1,coexistence,2,4,0.5
W10,66,2,coexistence,0,4,0
W10,66,3,coexistence,2,3,0.6666666666666666
W10,66,4,coexistence,1,2,0.5
W10,66,5,coexistence,0,1,0
W10,67,0,coexistence,0,1,0
W10,67,1,coexistence,0,4,0
W10,67,2,coexistence,1,4,0.25
W10,67,3,coexistence,1,3,0.3333333333333333
W10,67,4,coexistence,2,2,1
W10,67,5,coexistence,1,1,1
W10,68,0,coexistence,0,1,0
W10,68,1,coexistence,2,4,0.5
W10,68,2,coexistence,2,4,0.5
W10,68,3,coexistence,0,3,0
W10,68,4,coexistence,1,2,0.5
W10,68,5,coexistence,0,1,0
W10,69,0,coexistence,0,1,0
W10,69,1,coexistence,1,4,0.25
W10,69,2,coexistence,1,4,0.25
W10,69,3,coexistence,2,3,0.6666666666666666
W10,69,4,coexistence,1,2,0.5
W10,69,5,coexistence,0,1,0
W10,70,0,coexistence,1,1,1
W10,70,1,coexistence,2,4,0.5
W10,70,2,coexistence,0,4,0
W10,70,3,coexistence,1,3,0.3333333333333333
W10,70,4,coexistence,1,2,0.5
W10,70,5,coexistence,0,1,0
W10,71,0,coexistence,0,1,0
W10,71,1,coexistence,2,4,0.5
W10,71,2,coexistence,2,4,0.5
W10,71,3,coexistence,1,3,0.3333333333333333
W10,71,4,coexistence,0,2,0
W10,71,5,coexistence,0,1,0
W10,72,0,coexistence,1,1,1
W10,72,1,coexistence,1,4,0.25
W10,72,2,coexistence,1,4,0.25
W10,72,3,coexistence,1,3,0.3333333333333333
W10,72,4,coexistence,1,2,0.5
W10,72,5,coexistence,0,1,0
W10,73,0,coexistence,0,1,0
W10,73,1,coexistence,3,4,0.75
W10,73,2,coexistence,1,4,0.25
W10,73,3,coexistence,1,3,0.3333333333333333
W10,73,4,coexistence,0,2,0
W10,73,5,coexistence,0,1,0
W10,74,0,coexistence,0,1,0
W10,74,1,coexistence,1,4,0.25
W10,74,2,coexistence,2,4,0.5
W10,74,3,coexistence,2,3,0.6666666666666666
W10,74,4,coexistence,0,2,0
W10,74,5,coexistence,0,1,0
W10,75,0,coexistence,1,1,1
W10,75,1,coexistence,2,4,0.5
W10,75,2,coexistence,1,4,0.25
W10,75,3,coexistence,1,3,0.3333333333333333
W10,75,4,coexistence,0,2,0
W10,75,5,coexistence,0,1,0
W10,76,0,coexistence,0,1,0
W10,76,1,coexistence,2,4,0.5
W10,76,2,coexistence,2,4,0.5
W10,76,3,coexistence,1,3,0.3333333333333333
W10,76,4,coexistence,0,2,0
W10,76,5,coexistence,0,1,0
W10,77,0,coexistence,0,1,0
W10,77,1,coexistence,1,4,0.25
W10,77,2,coexistence,1,4,0.25
W10,77,3,coexistence,2,3,0.6666666666666666
W10,77,4,coexistence,0,2,0
W10,77,5,coexistence,1,1,1
W10,78,0,coexistence,0,1,0
W10,78,1,coexistence,2,4,0.5
W10,78,2,coexistence,2,4,0.5
W10,78,3,coexistence,0,3,0
W10,78,4,coexistence,0,2,0
W10,78,5,coexistence,1,1,1
W10,79,0,coexistence,0,1,0
W10,79,1,coexistence,0,4,0
W10,79,2,coexistence,2,4,0.5
W10,79,3,coexistence,1,3,0.3333333333333333
W10,79,4,coexistence,1,2,0.5
W10,79,5,coexistence,1,1,1
W10,80,0,coexistence,1,1,1
W10,80,1,coexistence,1,4,0.25
W10,80,2,coexistence,0,4,0
W10,80,3,coexistence,2,3,0.6666666666666666
W10,80,4,coexistence,0,2,0
W10,80,5,coexistence,1,1,1
W10,81,0,coexistence,0,1,0
W10,81,1,coexistence,1,4,0.25
W10,81,2,coexistence,1,4,0.25
W10,81,3,coexistence,1,3,0.3333333333333333
W10,81,4,coexistence,1,2,0.5
W10,81,5,coexistence,1,1,1
W10,82,0,coexistence,0,1,0
W10,82,1,coexistence,2,4,0.5
W10,82,2,coexistence,1,4,0.25
W10,82,3,coexistence,2,3,0.6666666666666666
W10,82,4,coexistence,0,2,0
W10,82,5,coexistence,0,1,0
W10,83,0,coexistence,0,1,0
W10,83,1,coexistence,2,4,0.5
W10,83,2,coexistence,1,4,0.25
W10,83,3,coexistence,0,3,0
W10,83,4,coexistence,1,2,0.5
W10,83,5,coexistence,1,1,1
W10,84,0,coexistence,0,1,0
W10,84,1,coexistence,1,4,0.25
W10,84,2,coexistence,2,4,0.5
W10,84,3,coexistence,1,3,0.3333333333333333
W10,84,4,coexistence,1,2,0.5
W10,84,5,coexistence,0,1,0
W10,85,0,coexistence,0,1,0
W10,85,1,coexistence,1,4,0.25
W10,85,2,coexistence,2,4,0.5
W10,85,3,coexistence,1,3,0.3333333333333333
W10,85,4,coexistence,1,2,0.5
W10,85,5,coexistence,0,1,0
W10,86,0,coexistence,1,1,1
W10,86,1,coexistence,2,4,0.5
W10,86,2,coexistence,0,4,0
W10,86,3,coexistence,1,3,0.3333333333333333
W10,86,4,coexistence,1,2,0.5
W10,86,5,coexistence,0,1,0
W10,87,0,coexistence,1,1,1
W10,87,1,coexistence,1,4,0.25
W10,87,2,coexistence,0,4,0
W10,87,3,coexistence,2,3,0.6666666666666666
W10,87,4,coexistence,0,2,0
W10,87,5,coexistence,1,1,1
W10,88,0,coexistence,0,1,0
W10,88,1,coexistence,1,4,0.25
W10,88,2,coexistence,1,4,0.25
W10,88,3,coexistence,2,3,0.6666666666666666
W10,88,4,coexistence,0,2,0
W10,88,5,coexistence,1,1,1
W10,89,0,coexistence,0,1,0
W10,89,1,coexistence,1,4,0.25
W10,89,2,coexistence,2,4,0.5
W10,89,3,coexistence,1,3,0.3333333333333333
W10,89,4,coexistence,0,2,0
W10,89,5,coexistence,1,1,1
W10,90,0,coexistence,1,1,1
W10,90,1,coexistence,0,4,0
W10,90,2,coexistence,1,4,0.25
W10,90,3,coexistence,0,3,0
W10,90,4,coexistence,2,2,1
W10,90,5,coexistence,1,1,1
W10,91,0,coexistence,0,1,0
W10,91,1,coexistence,3,4,0.75
W10,91,2,coexistence,1,4,0.25
W10,91,3,coexistence,1,3,0.3333333333333333
W10,91,4,coexistence,0,2,0
W10,91,5,coexistence,0,1,0
W10,92,0,coexistence,1,1,1
W10,92,1,coexistence,2,4,0.5
W10,92,2,coexistence,1,4,0.25
